Price,Date,County,Ozone,PM2.5,Conductance,PH,oil_count,Gas_Well_Number,positive_tests,fire
131470,2011-02,San Bernardino,0.040687708,7.963736264,286.6666667,8.1,5,1.712460064,0,1
130690,2011-03,San Bernardino,0.044914191,11.11428571,288.6666667,8.033333333,7,1.712460064,0,0
128900,2011-04,San Bernardino,0.05315528,11.51937984,269,8.25,7,1.712460064,0,0
127380,2011-05,San Bernardino,0.06030814,11.7254386,209,8.15,6,1.712460064,0,0
129570,2011-06,San Bernardino,0.067122507,14.10762712,268,8.15,7,1.712460064,0,2
133950,2011-07,San Bernardino,0.069749296,15.2832,199,8,4,1.712460064,0,2
135030,2011-08,San Bernardino,0.0728,15.68037383,267.5,8.25,7,1.712460064,0,0
130820,2011-09,San Bernardino,0.060858357,20.08767123,243.5,8.25,7,1.712460064,0,1
132210,2011-10,San Bernardino,0.04679235,17.88736842,234.5,8.75,5,1.712460064,0,0
135280,2011-11,San Bernardino,0.036126183,12.30108696,220.5,8.35,7,1.712460064,0,2
128450,2011-12,San Bernardino,0.03270679,11.17636364,305.5,8.6,7,1.712460064,0,0
129920,2012-01,San Bernardino,0.031827273,10.51313869,420.5,8.7,8,1.712460064,0,0
132500,2012-02,San Bernardino,0.040938312,8.264166667,556,8.7,7,1.712460064,0,2
131640,2012-03,San Bernardino,0.047396721,10.50451128,458.5,9.2,5,1.712460064,0,0
132030,2012-04,San Bernardino,0.057255452,10.2031746,526,8.9,7,1.712460064,0,1
134660,2012-05,San Bernardino,0.070436364,14.25966387,462.5,8.55,7,1.712460064,0,0
138110,2012-06,San Bernardino,0.072040881,10.53240741,441,8.5,6,1.712460064,0,1
145710,2012-07,San Bernardino,0.069873112,12.87345133,379,8.75,7,1.712460064,0,0
143470,2012-08,San Bernardino,0.072988604,13.77016129,357,8.2,7,1.712460064,0,3
150090,2012-09,San Bernardino,0.062152299,11.95819672,398,7.8,8,1.712460064,0,0
148480,2012-10,San Bernardino,0.050668478,9.465079365,558,8.1,7,1.712460064,0,2
152000,2012-11,San Bernardino,0.037458204,11.84471545,2348.583499,8.08920385,4,1.712460064,0,0
158540,2012-12,San Bernardino,0.033916933,9.499173554,471.5,8.15,7,1.712460064,0,1
154500,2013-01,San Bernardino,0.035139818,7.746721311,506,8.2,7,1.712460064,0,0
156360,2013-02,San Bernardino,0.041405316,8.423584906,516,8.6,6,1.712460064,0,3
161900,2013-03,San Bernardino,0.049205357,12.71008403,515.5,9,7,1.712460064,0,0
164470,2013-04,San Bernardino,0.055538028,10.17179487,479,8.95,7,1.712460064,0,0
170090,2013-05,San Bernardino,0.064175,11.36097561,496,8.85,4,1.712460064,0,2
174650,2013-06,San Bernardino,0.069857567,12.22916667,497.5,8.9,5,1.712460064,0,0
180270,2013-07,San Bernardino,0.066557471,13.22727273,441.5,8.5,7,1.712460064,0,1
183240,2013-08,San Bernardino,0.063163435,11.78644068,444,8.9,7,1.712460064,0,0
185860,2013-09,San Bernardino,0.060542587,9.83220339,497.5,8.7,5,1.712460064,0,0
191330,2013-10,San Bernardino,0.048482759,12.48086957,561.5,8.55,7,1.712460064,0,2
192470,2013-11,San Bernardino,0.037165517,10.57192982,547,8.25,7,1.712460064,0,0
199020,2013-12,San Bernardino,0.03355,8.442857143,554,7.7,4,1.712460064,0,0
190130,2014-01,San Bernardino,0.033922118,12.24396552,505,8.55,7,1.712460064,0,1
186440,2014-02,San Bernardino,0.041390411,11.47207207,539,8.85,6,1.712460064,0,0
188550,2014-03,San Bernardino,0.049242515,10.08981481,492.5,8.9,7,1.712460064,0,0
199420,2014-04,San Bernardino,0.057757576,8.915,481,9,7,1.712460064,0,2
214460,2014-05,San Bernardino,0.062887955,10.80941176,471,8.55,5,1.712460064,0,0
204860,2014-06,San Bernardino,0.071713873,15.03882353,520.5,8.6,5,1.712460064,0,3
216570,2014-07,San Bernardino,0.065569863,13.67882353,575,9,7,1.712460064,0,0
208550,2014-08,San Bernardino,0.062762943,13.11395349,601.5,9,7,1.712460064,0,2
212790,2014-09,San Bernardino,0.059126437,11.01818182,603,9,5,1.712460064,0,0
208080,2014-10,San Bernardino,0.05495082,12.06463415,605.5,8.95,7,1.712460064,0,0
213780,2014-11,San Bernardino,0.04031962,10.32823529,612.5,8.75,5,1.712460064,0,1
216020,2014-12,San Bernardino,0.031663121,9.736,581.5,8.5,7,1.712460064,0,0
206660,2015-01,San Bernardino,0.030508306,12.88983051,585,8.55,7,1.712460064,0,0
213930,2015-02,San Bernardino,0.041912752,15.09338843,527,8.55,6,1.712460064,0,3
215640,2015-03,San Bernardino,0.052643533,9.860839161,528.5,8.85,7,1.712460064,0,0
219150,2015-04,San Bernardino,0.060810976,9.913953488,546,9,6,1.712460064,0,1
220890,2015-05,San Bernardino,0.059259053,10.37703704,578,8.6,7,1.712460064,0,0
231300,2015-06,San Bernardino,0.071269341,14.01323529,574,9,5,1.712460064,0,0
230180,2015-07,San Bernardino,0.060372928,12.27642857,615,9,7,1.712460064,0,2
230530,2015-08,San Bernardino,0.066748538,13.53291925,632.5,9.05,7,1.712460064,0,0
229890,2015-09,San Bernardino,0.058887006,11.34850299,631,9.1,7,1.712460064,0,1
231330,2015-10,San Bernardino,0.046680328,9.985380117,635.5,9.1,4,1.712460064,0,0
236220,2015-11,San Bernardino,0.040450617,8.2375,624.25,8.3,7,1.712460064,0,2
234080,2015-12,San Bernardino,0.033426332,10.79939759,653.5,8.55,7,1.712460064,0,0
234460,2016-01,San Bernardino,0.033801205,11.83106796,638.5,8.9,6,1.712460064,0,0
226870,2016-02,San Bernardino,0.043768977,9.665053763,587.5,8.45,7,1.712460064,0,3
237350,2016-03,San Bernardino,0.050393293,10.79806763,618,9,7,1.712460064,0,0
236850,2016-04,San Bernardino,0.05517757,9.086170213,423.5,8.8,4,1.712460064,0,0
245080,2016-05,San Bernardino,0.056270718,9.147926267,591,8.55,7,1.712460064,0,2
245220,2016-06,San Bernardino,0.072844311,12.57454545,629.5,8.4,8,1.712460064,0,1
248000,2016-07,San Bernardino,0.074876011,14.10776256,481,8.75,7,1.712460064,0,1
240500,2016-08,San Bernardino,0.072547684,12.97721519,461.125,8.4125,6,1.712460064,0,0
251750,2016-09,San Bernardino,0.05755,10.30530973,400,8.5,7,1.712460064,0,1
245000,2016-10,San Bernardino,0.046101408,9.236842105,525,7.85,7,1.712460064,0,0
250000,2016-11,San Bernardino,0.041253247,9.197767857,2348.583499,8.08920385,5,1.712460064,0,0
255000,2016-12,San Bernardino,0.03313354,11.83624454,525,8.6,7,1.712460064,0,1
245440,2017-01,San Bernardino,0.036936306,7.656730769,584,8,7,1.712460064,0,0
265000,2017-02,San Bernardino,0.038912892,8.223121387,297,7.85,6,1.712460064,0,1
260000,2017-03,San Bernardino,0.049677914,9.85625,241.5,8.25,7,1.712460064,0,0
255500,2017-04,San Bernardino,0.057439169,10.11357466,219,7.9,7,1.712460064,0,0
272500,2017-05,San Bernardino,0.060108635,10.925,160.5,7.75,7,1.712460064,0,0
270000,2017-06,San Bernardino,0.072532934,12.98939394,167.5,7.8,7,1.712460064,0,1
266250,2017-07,San Bernardino,0.075466851,14.68109453,160,7.6625,4,1.712460064,0,1
269950,2017-08,San Bernardino,0.069936782,13.83537118,203,7.85,7,1.712460064,0,0
279000,2017-09,San Bernardino,0.057780282,11.87030568,211.5333333,8,7,1.712460064,0,0
274450,2017-10,San Bernardino,0.053922652,13.06202532,331.5,8.15,7,1.712460064,0,2
280000,2017-11,San Bernardino,0.037832817,12.91923077,323,8.1,4,1.712460064,0,0
278000,2017-12,San Bernardino,0.035846154,13.23192488,293,8.05,7,1.712460064,0,0
277000,2018-01,San Bernardino,0.034412698,12.74628821,446.5,7.95,7,1.712460064,0,1
278000,2018-02,San Bernardino,0.044269663,9.698543689,510.5,8.55,7,1.712460064,0,0
280000,2018-03,San Bernardino,0.045204013,8.163793103,461,8.65,8,1.712460064,0,2
289900,2018-04,San Bernardino,0.060501441,11.36937799,495.5,8.35,7,1.712460064,0,0
285000,2018-05,San Bernardino,0.060350685,9.658369099,365,8.7,7,1.712460064,0,0
293250,2018-06,San Bernardino,0.074216138,12.53130435,394.6666667,8.783333333,6,1.712460064,0,1
292000,2018-07,San Bernardino,0.07429558,13.71238938,439.5,8.35,7,1.712460064,0,0
290000,2018-08,San Bernardino,0.073583799,15.5963964,389.5,8.35,7,1.712460064,0,0
300000,2018-09,San Bernardino,0.061848138,11.2907489,491,8.6,5,1.712460064,0,2
289000,2018-10,San Bernardino,0.048038674,8.903043478,517.5,8.05,7,1.712460064,0,0
299450,2018-11,San Bernardino,0.040842444,10.55714286,539.5,7.8,7,1.712460064,0,0
295000,2018-12,San Bernardino,0.032264151,11.08154506,499,8.4,5,1.712460064,0,0
290000,2019-01,San Bernardino,0.034783282,8.972685185,516.3333333,8.766666667,7,1.712460064,0,1
298250,2019-02,San Bernardino,0.041982456,7.156345178,481,8.75,7,1.712460064,0,0
309950,2019-03,San Bernardino,0.048416667,6.812719298,329.5,8.05,7,1.712460064,0,3
305000,2019-04,San Bernardino,0.055659942,8.3,272.5,8.2,7,1.712460064,0,0
315000,2019-05,San Bernardino,0.053862745,7.98245614,448.5,8.6,8,1.712460064,0,2
310000,2019-06,San Bernardino,0.066892754,10.05565611,244.8,7.9,6,1.712460064,0,0
312000,2019-07,San Bernardino,0.071760446,13.13608696,242,8.213333333,7,1.712460064,0,0
315000,2019-08,San Bernardino,0.072444767,10.18869565,357,8.6,7,1.712460064,0,1
315000,2019-09,San Bernardino,0.060326471,9.769711538,258,8.3,7,1.712460064,0,0
319000,2019-10,San Bernardino,0.055057637,10.32121212,249.5,8.24,4,1.712460064,0,0
315000,2019-11,San Bernardino,0.041261147,12.48727273,485,8.2,7,1.712460064,0,2
320000,2019-12,San Bernardino,0.031633758,9.431282051,352.5,8.1,5,1.712460064,0,0
325000,2020-01,San Bernardino,0.035987768,11.89103139,345.5,8.55,7,1.712460064,0,0
329000,2020-02,San Bernardino,0.044315457,10.15,449,9.05,7,1.712460064,7,1
316000,2020-03,San Bernardino,0.045168605,5.294420601,449.5,9,7,1.712460064,577,0
325000,2020-04,San Bernardino,0.052772334,7.171962617,417,9,8,1.712460064,2414,0
320000,2020-05,San Bernardino,0.065593407,9.341935484,444,9.05,7,1.712460064,4364,3
325000,2020-06,San Bernardino,0.06505618,9.315962441,443,9.15,7,1.712460064,14628,0
350000,2020-07,San Bernardino,0.071846369,11.27336245,417,8.96,7,1.712460064,25141,2
350000,2020-08,San Bernardino,0.074403846,13.85321888,356.5,8.6,7,1.712460064,12618,0
359900,2020-09,San Bernardino,0.067610315,20.42522936,403,8.4,5,1.712460064,7825,2
365000,2020-10,San Bernardino,0.057909091,17.05022624,509,8.35,7,1.712460064,12603,0
380250,2020-11,San Bernardino,0.040192308,11.98994975,519.5,8.2,7,1.712460064,42550,0
378500,2020-12,San Bernardino,0.036286667,9.414427861,504,8.7,6,1.712460064,122689,3
390000,2021-01,San Bernardino,0.036306306,10.17746479,2348.583499,8.08920385,7,1.712460064,75541,0
389900,2021-02,San Bernardino,0.041778523,11.4962963,2348.583499,8.08920385,7,1.712460064,13523,1
412000,2021-03,San Bernardino,0.047385093,8.6625,574,9,5,1.712460064,4627,0
405000,2021-04,San Bernardino,0.056895062,10.63298429,563,9,7,1.712460064,3489,1
410000,2021-05,San Bernardino,0.0625,11.83381643,512.25,8.7,7,1.712460064,2071,0
435000,2021-06,San Bernardino,0.071214953,11.29264706,478,8.6,5,1.712460064,1949,2
440000,2021-07,San Bernardino,0.071941349,13.17582938,459,8.9,7,1.712460064,11372,0
435000,2021-08,San Bernardino,0.074088496,13.28878049,464.5,8.5,8,1.712460064,29342,1
437000,2021-09,San Bernardino,0.064560748,13.013,458.25,8.475,7,1.712460064,17859,0
445000,2021-10,San Bernardino,0.047826087,11.06259542,493,8.25,6,1.712460064,13048,0
440000,2021-11,San Bernardino,0.03888254,14.10890411,417.5,8.25,7,1.712460064,15901,2
460000,2021-12,San Bernardino,0.033175926,13.67434211,486,7.45,7,1.712460064,51256,0
366777.8557,2010-01,San Diego,0.032019608,10.02428571,2340.842813,8.055819032,7,1.712460064,0,0
372095.5963,2010-02,San Diego,0.039372014,8.119620253,2340.842813,8.055819032,7,1.712460064,0,0
393598.0978,2010-03,San Diego,0.046437107,7.317514124,2340.842813,8.055819032,7,1.712460064,0,0
388480,2010-04,San Diego,0.048504587,7.324858757,2340.842813,8.055819032,8,1.712460064,0,3
391410,2010-05,San Diego,0.047379104,8.85408805,2340.842813,8.055819032,7,1.712460064,0,1
397911.3382,2010-06,San Diego,0.044017192,10.3384106,2340.842813,8.055819032,5,1.712460064,0,0
389437.3079,2010-07,San Diego,0.042535135,8.981714286,2340.842813,8.055819032,7,1.712460064,0,0
384700,2010-08,San Diego,0.04369697,8.658783784,2340.842813,8.055819032,7,1.712460064,0,0
388850,2010-09,San Diego,0.046741538,10.22483221,2340.842813,8.055819032,4,1.712460064,0,0
384570,2010-10,San Diego,0.040439394,8.562576687,2340.842813,8.055819032,7,1.712460064,0,1
385490,2010-11,San Diego,0.03714557,8.85477707,2340.842813,8.055819032,3,1.712460064,0,0
375790,2010-12,San Diego,0.028374603,11.97378049,2340.842813,8.055819032,7,1.712460064,0,0
370100,2011-01,San Diego,0.031773481,10.76832298,2340.842813,8.055819032,7,1.712460064,0,0
367770,2011-02,San Diego,0.039348837,8.543333333,2340.842813,8.055819032,5,1.712460064,0,1
383620,2011-03,San Diego,0.042867769,9.824705882,2340.842813,8.055819032,7,1.712460064,0,0
378230,2011-04,San Diego,0.046873065,10.70514286,2340.842813,8.055819032,7,1.712460064,0,0
382300,2011-05,San Diego,0.049678788,10.77912088,2340.842813,8.055819032,6,1.712460064,0,0
377550,2011-06,San Diego,0.04560443,10.59945355,2340.842813,8.055819032,7,1.712460064,0,2
375330,2011-07,San Diego,0.041118902,11.62857143,2340.842813,8.055819032,4,1.712460064,0,2
369390,2011-08,San Diego,0.046660606,12.84114583,2340.842813,8.055819032,7,1.712460064,0,0
364180,2011-09,San Diego,0.04666129,14.68141026,2340.842813,8.055819032,7,1.712460064,0,1
357380,2011-10,San Diego,0.046460064,13.99247312,2340.842813,8.055819032,5,1.712460064,0,0
356410,2011-11,San Diego,0.035398026,12.92731707,2340.842813,8.055819032,7,1.712460064,0,2
359930,2011-12,San Diego,0.028619048,15.61698113,2340.842813,8.055819032,7,1.712460064,0,0
350680,2012-01,San Diego,0.028894569,12.91271186,2340.842813,8.055819032,8,1.712460064,0,0
362470,2012-02,San Diego,0.038696113,9.630044843,2340.842813,8.055819032,7,1.712460064,0,2
363710,2012-03,San Diego,0.042621711,7.837944664,2340.842813,8.055819032,5,1.712460064,0,0
369910,2012-04,San Diego,0.049107266,9.909130435,2340.842813,8.055819032,7,1.712460064,0,1
379800,2012-05,San Diego,0.050158416,13.8226087,2340.842813,8.055819032,7,1.712460064,0,0
388100,2012-06,San Diego,0.045594096,11.05353982,2340.842813,8.055819032,6,1.712460064,0,1
392380,2012-07,San Diego,0.041902208,10.85019455,2340.842813,8.055819032,7,1.712460064,0,0
389540,2012-08,San Diego,0.043679577,11.15309091,2340.842813,8.055819032,7,1.712460064,0,3
404880,2012-09,San Diego,0.048819444,11.38206107,2340.842813,8.055819032,8,1.712460064,0,0
395470,2012-10,San Diego,0.043934328,7.740551181,2340.842813,8.055819032,7,1.712460064,0,2
403990,2012-11,San Diego,0.037296443,10.01685824,2340.842813,8.055819032,4,1.712460064,0,0
418290,2012-12,San Diego,0.031712644,9.779069767,2340.842813,8.055819032,7,1.712460064,0,1
390890,2013-01,San Diego,0.027081081,10.15057471,2340.842813,8.055819032,7,1.712460064,0,0
407220,2013-02,San Diego,0.032860544,8.373732719,2340.842813,8.055819032,6,1.712460064,0,3
436710,2013-03,San Diego,0.039232026,10.19795918,2340.842813,8.055819032,7,1.712460064,0,0
454390,2013-04,San Diego,0.045099668,9.104166667,2340.842813,8.055819032,7,1.712460064,0,0
469590,2013-05,San Diego,0.045498433,10.62072368,2340.842813,8.055819032,4,1.712460064,0,2
483330,2013-06,San Diego,0.040437888,9.308955224,2340.842813,8.055819032,5,1.712460064,0,0
483800,2013-07,San Diego,0.037123028,8.419475655,2340.842813,8.055819032,7,1.712460064,0,1
482470,2013-08,San Diego,0.040369231,9.484790875,2340.842813,8.055819032,7,1.712460064,0,0
490130,2013-09,San Diego,0.044031056,9.025096525,2340.842813,8.055819032,5,1.712460064,0,0
477130,2013-10,San Diego,0.045657051,10.90354331,2340.842813,8.055819032,7,1.712460064,0,2
473360,2013-11,San Diego,0.037054983,10.09259259,2340.842813,8.055819032,7,1.712460064,0,0
479690,2013-12,San Diego,0.032044586,11.45215686,2340.842813,8.055819032,4,1.712460064,0,0
479340,2014-01,San Diego,0.034579937,13.19261993,2340.842813,8.055819032,7,1.712460064,0,1
476780,2014-02,San Diego,0.037047138,8.648461538,2340.842813,8.055819032,6,1.712460064,0,0
490280,2014-03,San Diego,0.041874172,8.551923077,2340.842813,8.055819032,7,1.712460064,0,0
492080,2014-04,San Diego,0.046140288,9.219282511,2340.842813,8.055819032,7,1.712460064,0,2
498020,2014-05,San Diego,0.04617,10.07732794,2340.842813,8.055819032,5,1.712460064,0,0
531350,2014-06,San Diego,0.040867797,10.6495614,2340.842813,8.055819032,5,1.712460064,0,3
523070,2014-07,San Diego,0.035881306,7.538461538,2340.842813,8.055819032,7,1.712460064,0,0
510860,2014-08,San Diego,0.03944127,7.011,2340.842813,8.055819032,7,1.712460064,0,2
519420,2014-09,San Diego,0.043646104,7.717098446,2340.842813,8.055819032,5,1.712460064,0,0
493030,2014-10,San Diego,0.049319018,8.946733668,2340.842813,8.055819032,7,1.712460064,0,0
491690,2014-11,San Diego,0.039863777,6.32184466,2340.842813,8.055819032,5,1.712460064,0,1
494500,2014-12,San Diego,0.032056856,7.344600939,2340.842813,8.055819032,7,1.712460064,0,0
496380,2015-01,San Diego,0.031510703,9.161965812,2340.842813,8.055819032,7,1.712460064,0,0
499000,2015-02,San Diego,0.041238434,11.18333333,2340.842813,8.055819032,6,1.712460064,0,3
530650,2015-03,San Diego,0.047093656,9.509090909,2340.842813,8.055819032,7,1.712460064,0,0
530810,2015-04,San Diego,0.053,9.458039216,2340.842813,8.055819032,6,1.712460064,0,1
538660,2015-05,San Diego,0.045828746,7.857794677,2340.842813,8.055819032,7,1.712460064,0,0
569530,2015-06,San Diego,0.043774603,8.718014706,2340.842813,8.055819032,5,1.712460064,0,0
549000,2015-07,San Diego,0.035760797,6.275708502,2340.842813,8.055819032,7,1.712460064,0,2
539000,2015-08,San Diego,0.044700658,10.96165414,2340.842813,8.055819032,7,1.712460064,0,0
525000,2015-09,San Diego,0.045617329,8.837339056,2340.842813,8.055819032,7,1.712460064,0,1
520500,2015-10,San Diego,0.045669145,7.728767123,2340.842813,8.055819032,4,1.712460064,0,0
532380,2015-11,San Diego,0.042078853,6.746781116,2340.842813,8.055819032,7,1.712460064,0,2
530000,2015-12,San Diego,0.036640288,8.752301255,2340.842813,8.055819032,7,1.712460064,0,0
530000,2016-01,San Diego,0.036824916,8.687878788,2340.842813,8.055819032,6,1.712460064,0,0
523500,2016-02,San Diego,0.048514599,9.359471366,2340.842813,8.055819032,7,1.712460064,0,3
550000,2016-03,San Diego,0.04702349,9.201716738,2340.842813,8.055819032,7,1.712460064,0,0
557000,2016-04,San Diego,0.050172662,8.230882353,2340.842813,8.055819032,4,1.712460064,0,0
565000,2016-05,San Diego,0.04398,7.076886792,2340.842813,8.055819032,7,1.712460064,0,2
560000,2016-06,San Diego,0.048068966,11.53220339,2340.842813,8.055819032,8,1.712460064,0,1
560000,2016-07,San Diego,0.046185897,10.40150943,2340.842813,8.055819032,7,1.712460064,0,1
563000,2016-08,San Diego,0.047180952,10.31529412,2340.842813,8.055819032,6,1.712460064,0,0
569000,2016-09,San Diego,0.046248299,10.34765957,2340.842813,8.055819032,7,1.712460064,0,1
576620,2016-10,San Diego,0.04513468,8.026605505,2340.842813,8.055819032,7,1.712460064,0,0
557000,2016-11,San Diego,0.044511278,7.89787234,2340.842813,8.055819032,5,1.712460064,0,0
568000,2016-12,San Diego,0.03524031,8.46010101,2340.842813,8.055819032,7,1.712460064,0,1
550000,2017-01,San Diego,0.03797417,6.826,2340.842813,8.055819032,7,1.712460064,0,0
559950,2017-02,San Diego,0.040481481,6.237125749,2340.842813,8.055819032,6,1.712460064,0,1
571000,2017-03,San Diego,0.048773234,6.953571429,2340.842813,8.055819032,7,1.712460064,0,0
590000,2017-04,San Diego,0.054695279,7.828571429,2340.842813,8.055819032,7,1.712460064,0,0
605000,2017-05,San Diego,0.049549784,7.160209424,2340.842813,8.055819032,7,1.712460064,0,0
612750,2017-06,San Diego,0.048039024,7.45025641,2340.842813,8.055819032,7,1.712460064,0,1
613000,2017-07,San Diego,0.045216102,10.18815789,2340.842813,8.055819032,4,1.712460064,0,1
605000,2017-08,San Diego,0.048176724,11.83175676,2340.842813,8.055819032,7,1.712460064,0,0
605000,2017-09,San Diego,0.048502203,10.0967033,2340.842813,8.055819032,7,1.712460064,0,0
603000,2017-10,San Diego,0.053883721,11.82358491,2340.842813,8.055819032,7,1.712460064,0,2
619900,2017-11,San Diego,0.039319149,8.733936652,2340.842813,8.055819032,4,1.712460064,0,0
605000,2017-12,San Diego,0.041798077,11.86971154,2340.842813,8.055819032,7,1.712460064,0,0
590000,2018-01,San Diego,0.037780822,10.09945355,2340.842813,8.055819032,7,1.712460064,0,1
605000,2018-02,San Diego,0.048300469,9.182887701,2340.842813,8.055819032,7,1.712460064,0,0
625400,2018-03,San Diego,0.04579638,5.58,2340.842813,8.055819032,8,1.712460064,0,2
635000,2018-04,San Diego,0.05209589,10.84131737,2340.842813,8.055819032,7,1.712460064,0,0
640000,2018-05,San Diego,0.047850622,7.732857143,2340.842813,8.055819032,7,1.712460064,0,0
650000,2018-06,San Diego,0.049491597,9.631,2340.842813,8.055819032,6,1.712460064,0,1
650000,2018-07,San Diego,0.044646091,10.41483516,2340.842813,8.055819032,7,1.712460064,0,0
660000,2018-08,San Diego,0.043391489,14.42114286,2340.842813,8.055819032,7,1.712460064,0,0
640000,2018-09,San Diego,0.046577093,11.780625,2340.842813,8.055819032,5,1.712460064,0,2
635500,2018-10,San Diego,0.043916667,9.678181818,2340.842813,8.055819032,7,1.712460064,0,0
626000,2018-11,San Diego,0.044230392,9.980473373,2340.842813,8.055819032,7,1.712460064,0,0
618500,2018-12,San Diego,0.034444444,10.79555556,2340.842813,8.055819032,5,1.712460064,0,0
610000,2019-01,San Diego,0.036065728,7.946857143,2340.842813,8.055819032,7,1.712460064,0,1
625000,2019-02,San Diego,0.041784091,5.644654088,2340.842813,8.055819032,7,1.712460064,0,0
623800,2019-03,San Diego,0.045191176,6.319101124,2340.842813,8.055819032,7,1.712460064,0,3
649000,2019-04,San Diego,0.04728934,8.42797619,2340.842813,8.055819032,7,1.712460064,0,0
650000,2019-05,San Diego,0.043893204,7.717105263,2340.842813,8.055819032,8,1.712460064,0,2
665000,2019-06,San Diego,0.04463285,8.734444444,2340.842813,8.055819032,6,1.712460064,0,0
650000,2019-07,San Diego,0.043666667,12.64216216,2340.842813,8.055819032,7,1.712460064,0,0
650000,2019-08,San Diego,0.044948052,10.78052632,2340.842813,8.055819032,7,1.712460064,0,1
636750,2019-09,San Diego,0.043035874,10.13478261,2340.842813,8.055819032,7,1.712460064,0,0
652000,2019-10,San Diego,0.050907563,12.11564246,2340.842813,8.055819032,4,1.712460064,0,0
659000,2019-11,San Diego,0.044384279,11.86054054,2340.842813,8.055819032,7,1.712460064,0,2
655000,2019-12,San Diego,0.032673729,8.223350254,2340.842813,8.055819032,5,1.712460064,0,0
660000,2020-01,San Diego,0.036987552,10.27058824,2340.842813,8.055819032,7,1.712460064,0,0
670000,2020-02,San Diego,0.044321101,9.837313433,2340.842813,8.055819032,7,1.712460064,0,1
675000,2020-03,San Diego,0.041423729,5.537899543,2340.842813,8.055819032,7,1.712460064,1325,0
671000,2020-04,San Diego,0.04592,7.9875,2340.842813,8.055819032,8,1.712460064,2794,0
655000,2020-05,San Diego,0.045760331,10.10410959,2340.842813,8.055819032,7,1.712460064,4703,3
678000,2020-06,San Diego,0.042411017,8.994230769,2340.842813,8.055819032,7,1.712460064,6359,0
719000,2020-07,San Diego,0.040804082,10.43918919,2340.842813,8.055819032,7,1.712460064,11997,2
732560,2020-08,San Diego,0.039622951,11.796875,2340.842813,8.055819032,7,1.712460064,6007,0
735000,2020-09,San Diego,0.050063291,20.58862559,2340.842813,8.055819032,5,1.712460064,6480,2
749000,2020-10,San Diego,0.053084746,18.63179724,2340.842813,8.055819032,7,1.712460064,8314,0
740000,2020-11,San Diego,0.041030303,13.21826923,2340.842813,8.055819032,7,1.712460064,29778,0
730000,2020-12,San Diego,0.034878261,12.08093023,2340.842813,8.055819032,6,1.712460064,91763,3
730000,2021-01,San Diego,0.03545679,10.10186047,2340.842813,8.055819032,7,1.712460064,81686,0
765000,2021-02,San Diego,0.040361502,9.448019802,2340.842813,8.055819032,7,1.712460064,27014,1
800000,2021-03,San Diego,0.044371308,5.594570136,2340.842813,8.055819032,5,1.712460064,9718,0
825120,2021-04,San Diego,0.048542735,9.257894737,2340.842813,8.055819032,7,1.712460064,9263,1
851000,2021-05,San Diego,0.045254098,9.436866359,2340.842813,8.055819032,7,1.712460064,5853,0
865000,2021-06,San Diego,0.040786026,8.044390244,2340.842813,8.055819032,5,1.712460064,4296,2
860000,2021-07,San Diego,0.041066116,9.363981043,2340.842813,8.055819032,7,1.712460064,28452,0
835000,2021-08,San Diego,0.045609054,11.82941176,2340.842813,8.055819032,8,1.712460064,64836,1
850000,2021-09,San Diego,0.048356784,11.07584541,2340.842813,8.055819032,7,1.712460064,34140,0
850000,2021-10,San Diego,0.046855856,8.1015,2340.842813,8.055819032,6,1.712460064,17089,0
847750,2021-11,San Diego,0.042621145,10.07560976,2340.842813,8.055819032,7,1.712460064,17659,2
836700,2021-12,San Diego,0.037225225,9.5815,2340.842813,8.055819032,7,1.712460064,85065,0
696428,2010-01,San Francisco,0.020806452,17.77931034,2340.842813,8.055819032,7,1.712460064,0,0
692934,2010-02,San Francisco,0.028892857,10.41071429,2340.842813,8.055819032,7,1.712460064,0,0
799528,2010-03,San Francisco,0.037225806,10.69642857,2340.842813,8.055819032,7,1.712460064,0,0
799180,2010-04,San Francisco,0.039066667,11.33666667,2340.842813,8.055819032,8,1.712460064,0,3
747023,2010-05,San Francisco,0.035064516,10.04516129,2340.842813,8.055819032,7,1.712460064,0,1
848557,2010-06,San Francisco,0.02637931,12.49666667,2340.842813,8.055819032,5,1.712460064,0,0
777500,2010-07,San Francisco,0.026193548,9.410344828,2340.842813,8.055819032,7,1.712460064,0,0
709459,2010-08,San Francisco,0.024290323,6.176666667,2340.842813,8.055819032,7,1.712460064,0,0
717672,2010-09,San Francisco,0.026166667,8.264285714,2340.842813,8.055819032,4,1.712460064,0,0
736841,2010-10,San Francisco,0.028290323,10.45806452,2340.842813,8.055819032,7,1.712460064,0,1
766304,2010-11,San Francisco,0.026310345,8.953333333,2340.842813,8.055819032,3,1.712460064,0,0
721036,2010-12,San Francisco,0.021,10.12903226,2340.842813,8.055819032,7,1.712460064,0,0
632936,2011-01,San Francisco,0.016354839,14.92903226,2340.842813,8.055819032,7,1.712460064,0,0
645454,2011-02,San Francisco,0.031964286,7.221428571,2340.842813,8.055819032,5,1.712460064,0,1
764535,2011-03,San Francisco,0.035741935,5.838709677,2340.842813,8.055819032,7,1.712460064,0,0
721311,2011-04,San Francisco,0.0379,5.94,2340.842813,8.055819032,7,1.712460064,0,0
701922,2011-05,San Francisco,0.038774194,7.383870968,2340.842813,8.055819032,6,1.712460064,0,0
