,County,Date,Ozone,PM2.5
1951,Kings,2017-01,0.03075409836065574,13.634285714285713
1952,Kings,2017-02,0.03335294117647059,10.777777777777779
1953,Kings,2017-03,0.04314516129032258,14.212698412698412
1954,Kings,2017-04,0.051083333333333335,7.5397058823529415
1955,Kings,2017-05,0.05829032258064516,8.776712328767124
1956,Kings,2017-06,0.05874137931034483,8.498571428571429
1957,Kings,2017-07,0.06363934426229509,10.878260869565217
1958,Kings,2017-08,0.06161016949152543,15.905555555555557
1959,Kings,2017-09,0.05711864406779661,13.64264705882353
1960,Kings,2017-10,0.05750819672131147,21.002857142857142
1961,Kings,2017-11,0.03589285714285715,21.931428571428572
1962,Kings,2017-12,0.032473684210526314,50.827777777777776
1963,Kings,2018-01,0.026288135593220338,28.586567164179105
1964,Kings,2018-02,0.0410377358490566,20.3453125
1965,Kings,2018-03,0.041278688524590164,8.518055555555556
1966,Kings,2018-04,0.05221666666666667,8.5375
1967,Kings,2018-05,0.052887096774193544,7.527777777777778
1968,Kings,2018-06,0.06031666666666667,9.302985074626864
1969,Kings,2018-07,0.06108333333333334,13.769047619047617
1970,Kings,2018-08,0.06445762711864407,24.197260273972603
1971,Kings,2018-09,0.06138333333333333,14.002898550724638
1972,Kings,2018-10,0.04960655737704918,13.984722222222222
1973,Kings,2018-11,0.04078181818181818,37.811764705882354
1974,Kings,2018-12,0.02196666666666667,21.483333333333334
1975,Kings,2019-01,0.0262258064516129,20.12142857142857
1976,Kings,2019-02,0.0342,7.3625
1977,Kings,2019-03,0.04214516129032258,7.365151515151515
1978,Kings,2019-04,0.048305084745762714,8.208823529411765
1979,Kings,2019-05,0.04935483870967742,7.659090909090909
1980,Kings,2019-06,0.05876666666666666,8.48709677419355
1981,Kings,2019-07,0.055830508474576275,9.080281690140845
1982,Kings,2019-08,0.0563,9.74
1983,Kings,2019-09,0.05323214285714285,9.48181818181818
1984,Kings,2019-10,0.05024193548387097,16.868181818181817
1985,Kings,2019-11,0.046056603773584906,27.86857142857143
1986,Kings,2019-12,0.023083333333333334,12.062121212121212
1987,Kings,2020-01,0.022806451612903223,16.78767123287671
1988,Kings,2020-02,0.036965517241379316,19.174242424242426
1989,Kings,2020-03,0.036800000000000006,7.481428571428572
1990,Kings,2020-04,0.041,7.22741935483871
1991,Kings,2020-05,0.04887096774193548,7.219402985074627
1992,Kings,2020-06,0.05081666666666666,8.2875
1993,Kings,2020-07,0.05624193548387097,11.99047619047619
1994,Kings,2020-08,0.05888709677419354,33.61232876712329
1995,Kings,2020-09,0.05878947368421052,37.73
1996,Kings,2020-10,0.05711290322580645,29.729166666666668
1997,Kings,2020-11,0.03713333333333334,25.298529411764704
1998,Kings,2020-12,0.025677966101694913,27.37313432835821
1999,Kings,2021-01,0.02470967741935484,22.853333333333335
2000,Kings,2021-02,0.033607142857142856,15.49642857142857
2001,Kings,2021-03,0.039186440677966096,8.182758620689656
2002,Kings,2021-04,0.045083333333333336,8.08
2003,Kings,2021-05,0.046950000000000006,7.479032258064516
2004,Kings,2021-06,0.052169491525423724,8.026666666666667
2005,Kings,2021-07,0.06107692307692308,10.50909090909091
2006,Kings,2021-08,0.0599672131147541,23.19193548387097
2007,Kings,2021-09,0.05491071428571429,15.888333333333332
2008,Kings,2021-10,0.0429672131147541,21.67258064516129
2009,Kings,2021-11,0.025316666666666668,22.5
2010,Kings,2021-12,0.02459016393442623,17.773684210526316
2011,Lake,2010-01,0.025774193548387097,2.3
2012,Lake,2010-02,0.03192857142857143,2.84
2013,Lake,2010-03,0.041193548387096775,2.62
2014,Lake,2010-04,0.0435,3.2600000000000002
2015,Lake,2010-05,0.037925925925925925,2.02
2016,Lake,2010-06,0.0344,2.3200000000000003
2017,Lake,2010-07,0.04164516129032258,4.8
2018,Lake,2010-08,0.04038709677419355,4.3
2019,Lake,2010-09,0.0383448275862069,3.72
2020,Lake,2010-10,0.03858064516129032,2.96
2021,Lake,2010-11,0.0297,2.6
2022,Lake,2010-12,0.029333333333333333,2.82
2023,Lake,2011-01,0.0254,2.48
2024,Lake,2011-02,0.0375,1.86
2025,Lake,2011-03,0.04129032258064516,2.8
2026,Lake,2011-04,0.04133333333333333,3.66
2027,Lake,2011-05,0.0427741935483871,3.4200000000000004
2028,Lake,2011-06,0.034833333333333334,3.4200000000000004
2029,Lake,2011-07,0.033774193548387094,4.16
2030,Lake,2011-08,0.04064516129032258,4.866666666666666
2031,Lake,2011-09,0.04486666666666667,4.42
2032,Lake,2011-10,0.031161290322580644,3.94
2033,Lake,2011-11,0.0319,3.8
2034,Lake,2011-12,0.02783333333333333,3.12
2035,Lake,2012-01,0.026258064516129033,3.0
2036,Lake,2012-02,0.03328571428571429,2.58
2037,Lake,2012-03,0.04006451612903226,3.12
2038,Lake,2012-04,0.038233333333333334,3.84
2039,Lake,2012-05,0.04067741935483871,4.62
2040,Lake,2012-06,0.03706896551724138,2.48
2041,Lake,2012-07,0.046838709677419356,5.339999999999999
2042,Lake,2012-08,0.043483870967741936,8.516666666666667
2043,Lake,2012-09,0.049433333333333336,4.720000000000001
2044,Lake,2012-10,0.03496666666666667,3.2399999999999998
2045,Lake,2012-11,0.03124137931034483,2.1599999999999997
2046,Lake,2012-12,0.028933333333333332,2.2800000000000002
2047,Lake,2013-01,0.027733333333333332,2.48
2048,Lake,2013-02,0.03503571428571429,2.62
2049,Lake,2013-03,0.03658064516129032,2.94
2050,Lake,2013-04,0.042482758620689655,3.4799999999999995
2051,Lake,2013-05,0.04206451612903226,3.1
2052,Lake,2013-06,0.030827586206896553,3.2
2053,Lake,2013-07,0.04543333333333333,5.0200000000000005
2054,Lake,2013-08,0.03596666666666667,7.220000000000001
2055,Lake,2013-09,0.03553333333333333,3.3400000000000007
2056,Lake,2013-10,0.04109677419354839,4.466666666666667
2057,Lake,2013-11,0.034333333333333334,4.4
2058,Lake,2013-12,0.027566666666666666,4.04
2059,Lake,2014-01,0.031103448275862068,2.16
2060,Lake,2014-02,0.03289285714285715,1.8
2061,Lake,2014-03,0.04,3.56
2062,Lake,2014-04,0.04555172413793103,4.6
2063,Lake,2014-05,0.04589655172413793,3.16
2064,Lake,2014-06,0.042466666666666666,5.279999999999999
2065,Lake,2014-07,0.04486666666666667,3.5
2066,Lake,2014-08,0.046766666666666665,10.64
2067,Lake,2014-09,0.044642857142857144,6.779999999999999
2068,Lake,2014-10,0.04146428571428572,2.7
2069,Lake,2014-11,0.0351,2.62
2070,Lake,2014-12,0.03424137931034483,2.3333333333333335
2071,Lake,2015-01,0.02716666666666667,2.7600000000000002
2072,Lake,2015-02,0.036148148148148145,2.75
2073,Lake,2015-03,0.044290322580645164,2.6833333333333336
2074,Lake,2015-04,0.04803448275862069,3.28
2075,Lake,2015-05,0.04386666666666667,3.7399999999999998
2076,Lake,2015-06,0.04683333333333333,4.54
2077,Lake,2015-07,0.038096774193548386,3.0799999999999996
2078,Lake,2015-08,0.03906451612903226,13.580000000000002
2079,Lake,2015-09,0.0403,3.0599999999999996
2080,Lake,2015-10,0.04080645161290322,2.52
2081,Lake,2015-11,0.03421428571428571,2.04
2082,Lake,2015-12,0.030333333333333334,2.12
2083,Lake,2016-01,0.03251612903225806,1.55
2084,Lake,2016-02,0.03431034482758621,2.375
2085,Lake,2016-03,0.0385,2.1666666666666665
2086,Lake,2016-04,0.04327586206896551,2.44
2087,Lake,2016-05,0.03748387096774193,3.44
2088,Lake,2016-06,0.039535714285714285,3.2
2089,Lake,2016-07,0.03835714285714286,3.12
2090,Lake,2016-08,0.044387096774193543,5.26
2091,Lake,2016-09,0.037000000000000005,6.279999999999999
2092,Lake,2016-10,0.03358064516129032,2.2
2093,Lake,2016-11,0.030133333333333335,2.04
2094,Lake,2016-12,0.026633333333333335,2.08
2095,Lake,2017-01,0.031129032258064515,2.85
2096,Lake,2017-02,0.037071428571428575,1.3
2097,Lake,2017-03,0.03693548387096774,0.9800000000000001
2098,Lake,2017-04,0.044333333333333336,2.38
2099,Lake,2017-05,0.03822580645161291,2.85
2100,Lake,2017-06,0.034916666666666665,4.1
2101,Lake,2017-07,0.04203333333333333,4.85
2102,Lake,2017-08,0.044096774193548384,11.88
2103,Lake,2017-09,0.041133333333333334,13.375
2104,Lake,2017-10,0.03893548387096774,21.1
2105,Lake,2017-11,0.029566666666666668,3.46
2106,Lake,2017-12,0.025633333333333334,3.6
2107,Lake,2018-01,0.025433333333333332,2.82
2108,Lake,2018-02,0.03525,1.64
2109,Lake,2018-03,0.040466666666666665,1.6199999999999999
2110,Lake,2018-04,0.04203333333333333,4.279999999999999
2111,Lake,2018-05,0.03570967741935484,2.7399999999999998
2112,Lake,2018-06,0.039799999999999995,3.78
2113,Lake,2018-07,0.03684615384615385,3.95
2114,Lake,2018-08,0.04275,33.88
2115,Lake,2018-09,0.039599999999999996,4.96
2116,Lake,2018-10,0.03180645161290323,3.8800000000000003
2117,Lake,2018-11,0.029275862068965517,40.739999999999995
2118,Lake,2018-12,0.0263,4.5200000000000005
2119,Lake,2019-01,0.029774193548387097,3.06
2120,Lake,2019-02,0.03778571428571429,1.42
2121,Lake,2019-03,0.038900000000000004,2.62
2122,Lake,2019-04,0.0394,3.08
2123,Lake,2019-05,0.039903225806451614,2.9
2124,Lake,2019-06,0.03717857142857143,2.8
2125,Lake,2019-07,0.03354838709677419,4.22
2126,Lake,2019-08,0.032161290322580645,3.8166666666666664
2127,Lake,2019-09,0.0291,2.58
2128,Lake,2019-10,0.03266666666666666,3.38
2129,Lake,2019-11,0.03204166666666667,4.540000000000001
2130,Lake,2019-12,0.029733333333333334,3.08
2131,Lake,2020-01,0.027774193548387095,2.8
2132,Lake,2020-02,0.01625,3.6799999999999997
2133,Lake,2020-03,0.0327741935483871,3.9200000000000004
2134,Lake,2020-04,0.03913793103448276,3.3600000000000003
2135,Lake,2020-05,0.03548148148148148,2.9
2136,Lake,2020-06,0.01817857142857143,3.54
2137,Lake,2020-07,0.03993548387096774,6.0600000000000005
2138,Lake,2020-08,0.04003703703703704,32.03333333333333
2139,Lake,2020-09,0.04223333333333333,32.760000000000005
2140,Lake,2020-10,0.03706666666666667,10.059999999999999
2141,Lake,2020-11,0.0332,4.5
2142,Lake,2020-12,0.03203333333333334,4.720000000000001
2143,Lake,2021-01,0.029166666666666667,3.3600000000000003
2144,Lake,2021-02,0.03832142857142857,2.6
2145,Lake,2021-03,0.04292857142857143,3.46
2146,Lake,2021-04,0.0402,5.4
2147,Lake,2021-05,0.03480769230769231,3.9199999999999995
2148,Lake,2021-06,0.02788888888888889,3.4200000000000004
2149,Lake,2021-07,0.03863333333333333,5.720000000000001
2150,Lake,2021-08,0.04083870967741936,29.02
2151,Lake,2021-09,0.0396551724137931,7.82
2152,Los Angeles,2010-01,0.02490561797752809,13.048837209302325
2153,Los Angeles,2010-02,0.03233,11.807598784194528
2154,Los Angeles,2010-03,0.04382943925233645,9.498853868194843
2155,Los Angeles,2010-04,0.046979452054794514,10.973611111111111
2156,Los Angeles,2010-05,0.04667720090293454,11.404237288135594
2157,Los Angeles,2010-06,0.050591836734693876,15.414876033057853
2158,Los Angeles,2010-07,0.049618055555555554,14.60390625
2159,Los Angeles,2010-08,0.05039467849223947,13.436482939632546
2160,Los Angeles,2010-09,0.048135632183908046,14.533884297520661
2161,Los Angeles,2010-10,0.036374133949191687,13.308042895442359
2162,Los Angeles,2010-11,0.03098941798941799,11.060433604336044
2163,Los Angeles,2010-12,0.020773638968481375,13.855742296918768
2164,Los Angeles,2011-01,0.026564476885644766,12.935754189944134
2165,Los Angeles,2011-02,0.03585588235294118,11.31317365269461
2166,Los Angeles,2011-03,0.03831194690265487,9.867277486910995
2167,Los Angeles,2011-04,0.04588972431077694,10.29789156626506
2168,Los Angeles,2011-05,0.051238095238095235,10.875076923076923
2169,Los Angeles,2011-06,0.04883135391923991,13.53206997084548
2170,Los Angeles,2011-07,0.050244803695150116,14.064927536231883
2171,Los Angeles,2011-08,0.05546412556053811,14.922222222222222
2172,Los Angeles,2011-09,0.05190238095238095,18.45275590551181
2173,Los Angeles,2011-10,0.041452272727272726,17.205221932114885
2174,Los Angeles,2011-11,0.0295,14.252702702702702
2175,Los Angeles,2011-12,0.023731934731934735,17.39922680412371
2176,Los Angeles,2012-01,0.02469318181818182,14.28963133640553
2177,Los Angeles,2012-02,0.03323741007194245,11.267249999999999
2178,Los Angeles,2012-03,0.03997742663656885,9.906862745098039
2179,Los Angeles,2012-04,0.0492641975308642,10.572319201995013
2180,Los Angeles,2012-05,0.054481042654028436,13.478909952606635
2181,Los Angeles,2012-06,0.05377858880778589,12.586893203883495
2182,Los Angeles,2012-07,0.053145933014354066,12.912784090909092
2183,Los Angeles,2012-08,0.05653554502369668,12.550629722921915
2184,Los Angeles,2012-09,0.05423462414578588,13.353719008264461
2185,Los Angeles,2012-10,0.04408869179600887,10.855527638190955
2186,Los Angeles,2012-11,0.03178743961352657,14.200522193211489
2187,Los Angeles,2012-12,0.02671039603960396,15.029770992366412
2188,Los Angeles,2013-01,0.02816331658291457,10.834000000000001
2189,Los Angeles,2013-02,0.03561253561253561,11.227325581395348
2190,Los Angeles,2013-03,0.04466666666666667,14.168380462724937
2191,Los Angeles,2013-04,0.04806281407035176,11.06005291005291
2192,Los Angeles,2013-05,0.05323469387755102,12.59840425531915
2193,Los Angeles,2013-06,0.051097323600973237,12.08079800498753
2194,Los Angeles,2013-07,0.047050691244239634,12.535922330097089
2195,Los Angeles,2013-08,0.05196629213483146,12.950523560209424
2196,Los Angeles,2013-09,0.05015690866510539,11.003385416666667
2197,Los Angeles,2013-10,0.046036649214659685,13.683678756476683
2198,Los Angeles,2013-11,0.03457608695652174,11.604255319148935
2199,Los Angeles,2013-12,0.02892797783933518,13.43918918918919
2200,Los Angeles,2014-01,0.02799246231155779,19.774166666666666
2201,Los Angeles,2014-02,0.03660533333333334,13.748358208955223
2202,Los Angeles,2014-03,0.04480476190476191,11.4339222614841
2203,Los Angeles,2014-04,0.05131172069825436,10.776296296296296
2204,Los Angeles,2014-05,0.05538010204081632,12.860824742268042
2205,Los Angeles,2014-06,0.05609685863874345,18.16747572815534
2206,Los Angeles,2014-07,0.0498042328042328,15.06374269005848
2207,Los Angeles,2014-08,0.052752551020408156,13.394382022471909
2208,Los Angeles,2014-09,0.05213586956521739,12.545142857142858
2209,Los Angeles,2014-10,0.054061007957559686,14.581595092024541
2210,Los Angeles,2014-11,0.0384269340974212,10.857978723404255
2211,Los Angeles,2014-12,0.027791086350974933,12.708368200836821
2212,Los Angeles,2015-01,0.027743515850144094,17.144224422442242
2213,Los Angeles,2015-02,0.040690402476780185,17.82236842105263
2214,Los Angeles,2015-03,0.05011811023622047,11.613235294117647
2215,Los Angeles,2015-04,0.05605898123324397,10.486567164179105
2216,Los Angeles,2015-05,0.051710027100271,11.477941176470589
2217,Los Angeles,2015-06,0.05698118279569892,13.59211356466877
2218,Los Angeles,2015-07,0.045426229508196726,11.513109756097561
2219,Los Angeles,2015-08,0.05646560846560847,13.685846153846153
2220,Los Angeles,2015-09,0.054824324324324325,11.688461538461539
2221,Los Angeles,2015-10,0.04697894736842105,9.94852071005917
2222,Los Angeles,2015-11,0.038337950138504155,8.735576923076923
2223,Los Angeles,2015-12,0.0292316384180791,10.55828025477707
2224,Los Angeles,2016-01,0.029063324538258578,11.547630922693267
2225,Los Angeles,2016-02,0.04225068870523416,10.561052631578947
2226,Los Angeles,2016-03,0.04552956298200514,11.232745591939546
2227,Los Angeles,2016-04,0.04993650793650794,9.536760925449872
2228,Los Angeles,2016-05,0.04610362694300518,9.510406091370559
2229,Los Angeles,2016-06,0.05794240837696335,14.008593750000001
2230,Los Angeles,2016-07,0.05783163265306123,13.164950980392158
2231,Los Angeles,2016-08,0.05626153846153846,12.29704433497537
2232,Los Angeles,2016-09,0.05049864498644987,11.450125313283209
2233,Los Angeles,2016-10,0.04045153061224489,9.428855721393035
2234,Los Angeles,2016-11,0.03741711229946524,11.446875
2235,Los Angeles,2016-12,0.028726790450928383,13.262565445026178
2236,Los Angeles,2017-01,0.03242307692307692,10.063212435233162
2237,Los Angeles,2017-02,0.03359259259259259,8.360224089635855
2238,Los Angeles,2017-03,0.046544736842105264,11.136591478696742
2239,Los Angeles,2017-04,0.05283967391304348,9.811780104712042
2240,Los Angeles,2017-05,0.05142857142857143,10.893364928909953
2241,Los Angeles,2017-06,0.05675596816976127,12.246329113924052
2242,Los Angeles,2017-07,0.05719493670886076,13.67783251231527
2243,Los Angeles,2017-08,0.06038399999999999,13.7318407960199
2244,Los Angeles,2017-09,0.05316959064327486,11.452911392405062
2245,Los Angeles,2017-10,0.05321529745042493,13.428743961352657
2246,Los Angeles,2017-11,0.035351906158357774,11.566341463414634
2247,Los Angeles,2017-12,0.03127217125382263,19.069397590361447
2248,Los Angeles,2018-01,0.029615979381443298,15.366169154228855
2249,Los Angeles,2018-02,0.042138418079096046,11.250552486187845
2250,Los Angeles,2018-03,0.04001049868766404,7.920865139949109
2251,Los Angeles,2018-04,0.051496,12.359445843828714
2252,Los Angeles,2018-05,0.04723469387755102,9.863614457831325
2253,Los Angeles,2018-06,0.055204787234042554,12.877862595419847
2254,Los Angeles,2018-07,0.054415816326530614,12.757575757575758
2255,Los Angeles,2018-08,0.05568311688311688,15.31525
2256,Los Angeles,2018-09,0.055737265415549596,12.791687041564792
2257,Los Angeles,2018-10,0.04494221105527638,11.065750000000001
2258,Los Angeles,2018-11,0.038650666666666667,13.104427083333334
2259,Los Angeles,2018-12,0.027314516129032258,12.470772946859903
2260,Los Angeles,2019-01,0.029510582010582008,10.25036496350365
2261,Los Angeles,2019-02,0.03747863247863248,6.949465240641711
2262,Los Angeles,2019-03,0.0436484375,6.952757793764988
2263,Los Angeles,2019-04,0.04699999999999999,9.236609336609337
2264,Los Angeles,2019-05,0.04521739130434783,8.548448687350836
2265,Los Angeles,2019-06,0.051941952506596306,9.813658536585365
2266,Los Angeles,2019-07,0.056824120603015074,13.349512195121951
2267,Los Angeles,2019-08,0.05698979591836734,10.623023255813953
2268,Los Angeles,2019-09,0.0508,9.844168734491314
2269,Los Angeles,2019-10,0.05273803526448363,11.61170731707317
2270,Los Angeles,2019-11,0.04036684782608696,14.030243902439024
2271,Los Angeles,2019-12,0.026953216374269007,10.792805755395685
2272,Los Angeles,2020-01,0.03153694581280788,14.18594470046083
2273,Los Angeles,2020-02,0.042326315789473684,11.389294403892944
2274,Los Angeles,2020-03,0.0407378640776699,6.048306997742664
2275,Los Angeles,2020-04,0.04737469586374696,7.902278481012658
2276,Los Angeles,2020-05,0.0536448362720403,10.302358490566037
2277,Los Angeles,2020-06,0.051232273838630805,9.174468085106383
2278,Los Angeles,2020-07,0.057021327014218005,14.051068376068375
2279,Los Angeles,2020-08,0.05697368421052632,13.51551362683438
2280,Los Angeles,2020-09,0.06277339901477832,24.042921348314607
2281,Los Angeles,2020-10,0.060517730496453905,20.061692650334077
2282,Los Angeles,2020-11,0.03881102362204725,14.833407079646017
2283,Los Angeles,2020-12,0.03255307262569832,14.799565217391304
2284,Los Angeles,2021-01,0.03195784543325527,12.688646288209606
2285,Los Angeles,2021-02,0.039544,11.181662591687042
2286,Los Angeles,2021-03,0.045007009345794394,8.616960352422907
2287,Los Angeles,2021-04,0.05136124401913876,11.84871794871795
2288,Los Angeles,2021-05,0.0513183962264151,11.76328293736501
2289,Los Angeles,2021-06,0.05228537170263789,10.196810933940773
2290,Los Angeles,2021-07,0.05390117647058824,12.654329004329005
2291,Los Angeles,2021-08,0.056370023419203746,12.875438596491227
2292,Los Angeles,2021-09,0.05435839598997494,13.044874715261958
2293,Los Angeles,2021-10,0.04542065491183879,11.708
2294,Los Angeles,2021-11,0.03656629834254144,17.978113207547167
2295,Los Angeles,2021-12,0.029979057591623035,16.275193798449614
2296,Madera,2010-01,0.022322580645161287,
2297,Madera,2010-02,0.03242307692307692,
2298,Madera,2010-03,0.04276666666666666,
2299,Madera,2010-04,0.04733333333333333,
2300,Madera,2010-05,0.049344827586206896,
2301,Madera,2010-06,0.051533333333333334,
2302,Madera,2010-07,0.05930434782608696,18.83076923076923
2303,Madera,2010-08,0.057934426229508194,16.203225806451613
2304,Madera,2010-09,0.06096666666666666,16.49047619047619
2305,Madera,2010-10,0.04360714285714286,19.98235294117647
2306,Madera,2010-11,0.03526315789473684,26.833333333333332
2307,Madera,2010-12,0.026,30.678571428571427
2308,Madera,2011-01,0.01847457627118644,32.68387096774194
2309,Madera,2011-02,0.038425925925925926,17.74642857142857
2310,Madera,2011-03,0.04295081967213115,12.96774193548387
2311,Madera,2011-04,0.048216666666666665,12.67
2312,Madera,2011-05,0.05603333333333334,13.738888888888889
2313,Madera,2011-06,0.056525423728813556,15.836666666666668
2314,Madera,2011-07,0.05991071428571428,17.962962962962962
2315,Madera,2011-08,0.062228571428571425,10.402040816326531
2316,Madera,2011-09,0.0679,15.058333333333332
2317,Madera,2011-10,0.049379310344827586,14.135593220338983
2318,Madera,2011-11,0.03265151515151515,15.0875
2319,Madera,2011-12,0.033697674418604655,33.142307692307696
2320,Madera,2012-01,0.029085714285714288,25.182692307692307
2321,Madera,2012-02,0.03678461538461539,12.207017543859648
2322,Madera,2012-03,0.04367567567567568,10.545945945945945
2323,Madera,2012-04,0.04854545454545455,12.83076923076923
2324,Madera,2012-05,0.06072826086956522,12.382456140350877
2325,Madera,2012-06,0.056976744186046514,8.913559322033898
2326,Madera,2012-07,0.06612941176470588,11.426666666666668
2327,Madera,2012-08,0.06572527472527473,10.248387096774193
2328,Madera,2012-09,0.06572727272727273,10.56
2329,Madera,2012-10,0.04873563218390805,9.129310344827585
2330,Madera,2012-11,0.03361290322580645,14.0
2331,Madera,2012-12,0.027371428571428574,9.074074074074074
2332,Madera,2013-01,0.029015873015873016,16.850877192982455
2333,Madera,2013-02,0.03716279069767442,14.0
2334,Madera,2013-03,0.044629213483146066,10.387500000000001
2335,Madera,2013-04,0.050882352941176476,9.530909090909091
2336,Madera,2013-05,0.058575,10.77258064516129
2337,Madera,2013-06,0.05875555555555556,10.283333333333333
2338,Madera,2013-07,0.06884615384615385,15.745161290322581
2339,Madera,2013-08,0.05935714285714285,12.438709677419356
2340,Madera,2013-09,0.05695238095238095,10.145000000000001
2341,Madera,2013-10,0.05534939759036145,12.374193548387098
2342,Madera,2013-11,0.04428070175438596,18.180701754385964
2343,Madera,2013-12,0.035086206896551723,27.584999999999997
2344,Madera,2014-01,0.040438356164383564,26.131666666666668
2345,Madera,2014-02,0.03666666666666667,11.717857142857143
2346,Madera,2014-03,0.04714285714285714,8.492982456140352
2347,Madera,2014-04,0.05751315789473685,9.26734693877551
2348,Madera,2014-05,0.06080769230769231,5.605769230769231
2349,Madera,2014-06,0.06460493827160493,7.346666666666667
2350,Madera,2014-07,0.06442857142857143,6.817073170731708
2351,Madera,2014-08,0.05964516129032258,8.78918918918919
2352,Madera,2014-09,0.06110344827586207,9.136842105263158
2353,Madera,2014-10,0.05334482758620689,10.1175
2354,Madera,2014-11,0.036800000000000006,28.76923076923077
2355,Madera,2014-12,0.027979591836734694,13.678571428571429
2356,Madera,2015-01,0.022222222222222223,30.4675
2357,Madera,2015-02,0.03552173913043478,16.65
2358,Madera,2015-03,0.05105084745762712,8.831707317073171
2359,Madera,2015-04,0.056375,7.854285714285713
2360,Madera,2015-05,0.057049180327868855,8.033333333333333
2361,Madera,2015-06,0.0644375,10.279069767441861
2362,Madera,2015-07,0.05584905660377358,10.05609756097561
2363,Madera,2015-08,0.058796610169491524,10.600000000000001
2364,Madera,2015-09,0.05712068965517242,11.035897435897436
2365,Madera,2015-10,0.05411666666666667,11.160975609756099
2366,Madera,2015-11,0.03585714285714286,16.994999999999997
2367,Madera,2015-12,0.02579245283018868,18.572499999999998
2368,Madera,2016-01,0.028754385964912282,14.399999999999999
2369,Madera,2016-02,0.03636206896551724,17.228947368421053
2370,Madera,2016-03,0.041278688524590164,9.942857142857143
2371,Madera,2016-04,0.04994915254237288,8.584375
2372,Madera,2016-05,0.05266129032258065,7.351612903225806
2373,Madera,2016-06,0.06183333333333333,6.542424242424243
2374,Madera,2016-07,0.06538983050847458,7.681818181818182
2375,Madera,2016-08,0.0658135593220339,9.926470588235293
2376,Madera,2016-09,0.0582542372881356,11.215625
2377,Madera,2016-10,0.04506779661016949,9.129411764705882
2378,Madera,2016-11,0.03875,18.159375
2379,Madera,2016-12,0.024416666666666666,20.811764705882354
2380,Madera,2017-01,0.03135483870967742,12.281818181818181
2381,Madera,2017-02,0.03498148148148148,9.096551724137932
2382,Madera,2017-03,0.04370967741935484,10.2
2383,Madera,2017-04,0.05138181818181818,6.9079999999999995
2384,Madera,2017-05,0.05701612903225807,6.575
2385,Madera,2017-06,0.05846666666666667,5.251724137931035
2386,Madera,2017-07,0.06416129032258065,9.242424242424242
2387,Madera,2017-08,0.06446666666666666,14.215151515151517
2388,Madera,2017-09,0.057949999999999995,11.21875
2389,Madera,2017-10,0.054245901639344264,15.093548387096773
2390,Madera,2017-11,0.03498305084745763,14.609677419354838
2391,Madera,2017-12,0.03138888888888889,33.646875
2392,Madera,2018-01,0.02480327868852459,24.296875
2393,Madera,2018-02,0.040301886792452835,16.433333333333334
2394,Madera,2018-03,0.041225806451612904,6.355882352941176
2395,Madera,2018-04,0.049220338983050844,7.016666666666667
2396,Madera,2018-05,0.05017741935483871,6.80344827586207
2397,Madera,2018-06,0.05773333333333333,7.893103448275863
2398,Madera,2018-07,0.05985245901639344,13.078125
2399,Madera,2018-08,0.062200000000000005,23.18064516129032
2400,Madera,2018-09,0.056771929824561404,12.290625
2401,Madera,2018-10,0.04526229508196721,10.24375
2402,Madera,2018-11,0.03832758620689655,24.7
2403,Madera,2018-12,0.020689655172413793,16.875757575757575
2404,Madera,2019-01,0.025508196721311476,13.642424242424243
2405,Madera,2019-02,0.03383018867924528,6.027586206896552
2406,Madera,2019-03,0.040409836065573766,6.034375
2407,Madera,2019-04,0.04684210526315789,7.148484848484848
2408,Madera,2019-05,0.050333333333333334,7.048275862068966
2409,Madera,2019-06,0.058576271186440675,8.33939393939394
2410,Madera,2019-07,0.05591071428571429,8.934375
2411,Madera,2019-08,0.05698333333333334,9.741379310344827
2412,Madera,2019-09,0.051899999999999995,11.35
2413,Madera,2019-10,0.04823404255319149,12.036
2414,Madera,2019-11,0.04585714285714286,15.515151515151516
2415,Madera,2019-12,0.025139534883720928,10.16060606060606
2416,Madera,2020-01,0.024278688524590166,13.335294117647058
2417,Madera,2020-02,0.04127777777777778,12.7
2418,Madera,2020-03,0.041049180327868855,5.838235294117647
2419,Madera,2020-04,0.04496610169491525,5.7125
2420,Madera,2020-05,0.05311475409836066,5.238235294117647
2421,Madera,2020-06,0.05308474576271187,6.921875
2422,Madera,2020-07,0.05901639344262295,9.223529411764707
2423,Madera,2020-08,0.06177966101694915,31.891176470588235
2424,Madera,2020-09,0.05624137931034483,47.05
2425,Madera,2020-10,0.05692727272727273,29.352941176470587
2426,Madera,2020-11,0.035186440677966106,18.1375
2427,Madera,2020-12,0.026087719298245615,19.746875
2428,Madera,2021-01,0.026770491803278687,16.69310344827586
2429,Madera,2021-02,0.035979591836734694,11.057142857142859
2430,Madera,2021-03,0.043661016949152545,6.207407407407407
2431,Madera,2021-04,0.050699999999999995,7.543333333333334
2432,Madera,2021-05,0.053322580645161294,4.709677419354839
2433,Madera,2021-06,0.055474576271186446,5.033333333333333
2434,Madera,2021-07,0.06301639344262294,8.37741935483871
2435,Madera,2021-08,0.06154237288135594,22.241935483870968
2436,Madera,2021-09,0.05907017543859649,15.056666666666667
2437,Madera,2021-10,0.04346666666666667,17.674193548387095
2438,Madera,2021-11,0.027017241379310344,18.996666666666666
2439,Madera,2021-12,0.026344827586206897,14.516129032258064
