,Date,Price,County
1983,2019-04,200950,Lassen
1984,2019-05,205000,Lassen
1985,2019-06,215000,Lassen
1986,2019-07,225000,Lassen
1987,2019-08,200000,Lassen
1988,2019-09,180000,Lassen
1989,2019-10,162000,Lassen
1990,2019-11,222500,Lassen
1991,2019-12,247500,Lassen
1992,2020-01,239000,Lassen
1993,2020-02,199000,Lassen
1994,2020-03,230000,Lassen
1995,2020-04,167000,Lassen
1996,2020-05,195000,Lassen
1997,2020-06,225000,Lassen
1998,2020-07,205000,Lassen
1999,2020-08,249000,Lassen
2000,2020-09,272500,Lassen
2001,2020-10,194500,Lassen
2002,2020-11,231250,Lassen
2003,2020-12,215000,Lassen
2004,2021-01,249500,Lassen
2005,2021-02,208250,Lassen
2006,2021-03,252000,Lassen
2007,2021-04,253000,Lassen
2008,2021-05,247450,Lassen
2009,2021-06,244950,Lassen
2010,2021-07,215000,Lassen
2011,2021-08,204500,Lassen
2012,2021-09,205000,Lassen
2013,2021-10,232500,Lassen
2014,2021-11,264750,Lassen
2015,2021-12,292000,Lassen
2016,2010-01,316698.1588,Los Angeles
2017,2010-02,283298.8963,Los Angeles
2018,2010-03,290000,Los Angeles
2019,2010-04,289710,Los Angeles
2020,2010-05,297410,Los Angeles
2021,2010-06,310870.7075,Los Angeles
2022,2010-07,331420,Los Angeles
2023,2010-08,336420,Los Angeles
2024,2010-09,355900,Los Angeles
2025,2010-10,333970,Los Angeles
2026,2010-11,302450,Los Angeles
2027,2010-12,328140,Los Angeles
2028,2011-01,305570,Los Angeles
2029,2011-02,286100,Los Angeles
2030,2011-03,282170,Los Angeles
2031,2011-04,290600,Los Angeles
2032,2011-05,271540,Los Angeles
2033,2011-06,301300,Los Angeles
2034,2011-07,317060,Los Angeles
2035,2011-08,312900,Los Angeles
2036,2011-09,330610,Los Angeles
2037,2011-10,307970,Los Angeles
2038,2011-11,291260,Los Angeles
2039,2011-12,306950,Los Angeles
2040,2012-01,290900,Los Angeles
2041,2012-02,272690,Los Angeles
2042,2012-03,272920,Los Angeles
2043,2012-04,286800,Los Angeles
2044,2012-05,282930,Los Angeles
2045,2012-06,315390,Los Angeles
2046,2012-07,334190,Los Angeles
2047,2012-08,344770,Los Angeles
2048,2012-09,373020,Los Angeles
2049,2012-10,364810,Los Angeles
2050,2012-11,337080,Los Angeles
2051,2012-12,367400,Los Angeles
2052,2013-01,349720,Los Angeles
2053,2013-02,337630,Los Angeles
2054,2013-03,340890,Los Angeles
2055,2013-04,361630,Los Angeles
2056,2013-05,365990,Los Angeles
2057,2013-06,403760,Los Angeles
2058,2013-07,421350,Los Angeles
2059,2013-08,444950,Los Angeles
2060,2013-09,459010,Los Angeles
2061,2013-10,447130,Los Angeles
2062,2013-11,405470,Los Angeles
2063,2013-12,439830,Los Angeles
2064,2014-01,423570,Los Angeles
2065,2014-02,389080,Los Angeles
2066,2014-03,395660,Los Angeles
2067,2014-04,406750,Los Angeles
2068,2014-05,411640,Los Angeles
2069,2014-06,435950,Los Angeles
2070,2014-07,461290,Los Angeles
2071,2014-08,474640,Los Angeles
2072,2014-09,486030,Los Angeles
2073,2014-10,477600,Los Angeles
2074,2014-11,434070,Los Angeles
2075,2014-12,464650,Los Angeles
2076,2015-01,441610,Los Angeles
2077,2015-02,419260,Los Angeles
2078,2015-03,419370,Los Angeles
2079,2015-04,427010,Los Angeles
2080,2015-05,432570,Los Angeles
2081,2015-06,473290,Los Angeles
2082,2015-07,490360,Los Angeles
2083,2015-08,492360,Los Angeles
2084,2015-09,517750,Los Angeles
2085,2015-10,509570,Los Angeles
2086,2015-11,457870,Los Angeles
2087,2015-12,502750,Los Angeles
2088,2016-01,480950,Los Angeles
2089,2016-02,444410,Los Angeles
2090,2016-03,441700,Los Angeles
2091,2016-04,457180,Los Angeles
2092,2016-05,467290,Los Angeles
2093,2016-06,502190,Los Angeles
2094,2016-07,513700,Los Angeles
2095,2016-08,520400.154,Los Angeles
2096,2016-09,550705.37,Los Angeles
2097,2016-10,536760,Los Angeles
2098,2016-11,487060,Los Angeles
2099,2016-12,522520,Los Angeles
2100,2017-01,509130,Los Angeles
2101,2017-02,470200,Los Angeles
2102,2017-03,465810,Los Angeles
2103,2017-04,480230,Los Angeles
2104,2017-05,492040,Los Angeles
2105,2017-06,548220,Los Angeles
2106,2017-07,566240,Los Angeles
2107,2017-08,570720,Los Angeles
2108,2017-09,606110,Los Angeles
2109,2017-10,580360,Los Angeles
2110,2017-11,530920,Los Angeles
2111,2017-12,577690,Los Angeles
2112,2018-01,564100,Los Angeles
2113,2018-02,527280,Los Angeles
2114,2018-03,528980,Los Angeles
2115,2018-04,528540,Los Angeles
2116,2018-05,536940,Los Angeles
2117,2018-06,586090,Los Angeles
2118,2018-07,597520,Los Angeles
2119,2018-08,607490,Los Angeles
2120,2018-09,634680,Los Angeles
2121,2018-10,614500,Los Angeles
2122,2018-11,553940,Los Angeles
2123,2018-12,588140,Los Angeles
2124,2019-01,566010,Los Angeles
2125,2019-02,541390,Los Angeles
2126,2019-03,525520,Los Angeles
2127,2019-04,544170,Los Angeles
2128,2019-05,539480,Los Angeles
2129,2019-06,599680,Los Angeles
2130,2019-07,611230,Los Angeles
2131,2019-08,627690,Los Angeles
2132,2019-09,663110,Los Angeles
2133,2019-10,647900,Los Angeles
2134,2019-11,594840,Los Angeles
2135,2019-12,641340,Los Angeles
2136,2020-01,617520,Los Angeles
2137,2020-02,580690,Los Angeles
2138,2020-03,567910,Los Angeles
2139,2020-04,565170,Los Angeles
2140,2020-05,553710,Los Angeles
2141,2020-06,619320,Los Angeles
2142,2020-07,660340,Los Angeles
2143,2020-08,692630,Los Angeles
2144,2020-09,766010,Los Angeles
2145,2020-10,745080,Los Angeles
2146,2020-11,673310,Los Angeles
2147,2020-12,660000,Los Angeles
2148,2021-01,697660,Los Angeles
2149,2021-02,664120,Los Angeles
2150,2021-03,668220,Los Angeles
2151,2021-04,718440,Los Angeles
2152,2021-05,725680,Los Angeles
2153,2021-06,796120,Los Angeles
2154,2021-07,809750,Los Angeles
2155,2021-08,830070,Los Angeles
2156,2021-09,886050,Los Angeles
2157,2021-10,848970,Los Angeles
2158,2021-11,760000,Los Angeles
2159,2021-12,770000,Los Angeles
2160,2010-01,140666.6333,Madera
2161,2010-02,160000,Madera
2162,2010-03,145999.7,Madera
2163,2010-04,145830,Madera
2164,2010-05,140910,Madera
2165,2010-06,135554.7778,Madera
2166,2010-07,146666.3333,Madera
2167,2010-08,142500,Madera
2168,2010-09,141670,Madera
2169,2010-10,140000,Madera
2170,2010-11,129000,Madera
2171,2010-12,143080,Madera
2172,2011-01,146150,Madera
2173,2011-02,149230,Madera
2174,2011-03,133530,Madera
2175,2011-04,135380,Madera
2176,2011-05,116670,Madera
2177,2011-06,122000,Madera
2178,2011-07,92500,Madera
2179,2011-08,128750,Madera
2180,2011-09,125380,Madera
2181,2011-10,132500,Madera
2182,2011-11,103330,Madera
2183,2011-12,106000,Madera
2184,2012-01,113750,Madera
2185,2012-02,103330,Madera
2186,2012-03,125000,Madera
2187,2012-04,137500,Madera
2188,2012-05,124290,Madera
2189,2012-06,128890,Madera
2190,2012-07,118330,Madera
2191,2012-08,127500,Madera
2192,2012-09,120000,Madera
2193,2012-10,140000,Madera
2194,2012-11,113330,Madera
2195,2012-12,144290,Madera
2196,2013-01,98330,Madera
2197,2013-02,130000,Madera
2198,2013-03,136000,Madera
2199,2013-04,170000,Madera
2200,2013-05,142000,Madera
2201,2013-06,150000,Madera
2202,2013-07,175710,Madera
2203,2013-08,170000,Madera
2204,2013-09,190000,Madera
2205,2013-10,153330,Madera
2206,2013-11,160000,Madera
2207,2013-12,200000,Madera
2208,2014-01,200000,Madera
2209,2014-02,172860,Madera
2210,2014-03,206670,Madera
2211,2014-04,214060,Madera
2212,2014-05,223210,Madera
2213,2014-06,206250,Madera
2214,2014-07,211110,Madera
2215,2014-08,213890,Madera
2216,2014-09,207500,Madera
2217,2014-10,210420,Madera
2218,2014-11,236360,Madera
2219,2014-12,212500,Madera
2220,2015-01,245000,Madera
2221,2015-02,217500,Madera
2222,2015-03,198750,Madera
2223,2015-04,222500,Madera
2224,2015-05,222060,Madera
2225,2015-06,199000,Madera
2226,2015-07,215000,Madera
2227,2015-08,211500,Madera
2228,2015-09,218480,Madera
2229,2015-10,202500,Madera
2230,2015-11,220000,Madera
2231,2015-12,228500,Madera
2232,2016-01,227500,Madera
2233,2016-02,219920,Madera
2234,2016-03,219500,Madera
2235,2016-04,215000,Madera
2236,2016-05,213500,Madera
2237,2016-06,230380,Madera
2238,2016-07,233000,Madera
2239,2016-08,245000,Madera
2240,2016-09,240000,Madera
2241,2016-10,225000,Madera
2242,2016-11,216950,Madera
2243,2016-12,237500,Madera
2244,2017-01,237500,Madera
2245,2017-02,230000,Madera
2246,2017-03,239000,Madera
2247,2017-04,240000,Madera
2248,2017-05,249000,Madera
2249,2017-06,274900,Madera
2250,2017-07,279250,Madera
2251,2017-08,263500,Madera
2252,2017-09,269900,Madera
2253,2017-10,251980,Madera
2254,2017-11,245000,Madera
2255,2017-12,239000,Madera
2256,2018-01,275000,Madera
2257,2018-02,255000,Madera
2258,2018-03,265000,Madera
2259,2018-04,244000,Madera
2260,2018-05,259000,Madera
2261,2018-06,268000,Madera
2262,2018-07,250000,Madera
2263,2018-08,254900,Madera
2264,2018-09,282500,Madera
2265,2018-10,254950,Madera
2266,2018-11,265000,Madera
2267,2018-12,263000,Madera
2268,2019-01,260000,Madera
2269,2019-02,259000,Madera
2270,2019-03,265000,Madera
2271,2019-04,271950,Madera
2272,2019-05,270000,Madera
2273,2019-06,291250,Madera
2274,2019-07,297500,Madera
2275,2019-08,279000,Madera
2276,2019-09,276500,Madera
2277,2019-10,299950,Madera
2278,2019-11,295500,Madera
2279,2019-12,285100,Madera
2280,2020-01,334790,Madera
2281,2020-02,285000,Madera
2282,2020-03,285000,Madera
2283,2020-04,306500,Madera
2284,2020-05,297500,Madera
2285,2020-06,300000,Madera
2286,2020-07,313850,Madera
2287,2020-08,329000,Madera
2288,2020-09,331120,Madera
2289,2020-10,302750,Madera
2290,2020-11,320000,Madera
2291,2020-12,335000,Madera
2292,2021-01,325000,Madera
2293,2021-02,354500,Madera
2294,2021-03,365000,Madera
2295,2021-04,378000,Madera
2296,2021-05,360000,Madera
2297,2021-06,357500,Madera
2298,2021-07,390000,Madera
2299,2021-08,377500,Madera
2300,2021-09,375000,Madera
2301,2021-10,394880,Madera
2302,2021-11,392500,Madera
2303,2021-12,357000,Madera
2304,2010-01,729165.75,Marin
2305,2010-02,782608.5652,Marin
2306,2010-03,790624.8375,Marin
2307,2010-04,892360,Marin
2308,2010-05,838940,Marin
2309,2010-06,840685.9118,Marin
2310,2010-07,822674.1279,Marin
2311,2010-08,794120,Marin
2312,2010-09,797790,Marin
2313,2010-10,757810,Marin
2314,2010-11,861610,Marin
2315,2010-12,753680,Marin
2316,2011-01,657890,Marin
2317,2011-02,632580,Marin
2318,2011-03,826700,Marin
2319,2011-04,726060,Marin
2320,2011-05,807140,Marin
2321,2011-06,843080,Marin
2322,2011-07,761030,Marin
2323,2011-08,806550,Marin
2324,2011-09,786580,Marin
2325,2011-10,781250,Marin
2326,2011-11,736410,Marin
2327,2011-12,693880,Marin
2328,2012-01,694440,Marin
2329,2012-02,732140,Marin
2330,2012-03,672620,Marin
2331,2012-04,783850,Marin
2332,2012-05,791670,Marin
2333,2012-06,823980,Marin
2334,2012-07,845980,Marin
2335,2012-08,806450,Marin
2336,2012-09,769230,Marin
2337,2012-10,806370,Marin
2338,2012-11,837840,Marin
2339,2012-12,796880,Marin
2340,2013-01,799110,Marin
2341,2013-02,859380,Marin
2342,2013-03,888890,Marin
2343,2013-04,952870,Marin
2344,2013-05,963110,Marin
2345,2013-06,1000000,Marin
2346,2013-07,1000000,Marin
2347,2013-08,987740,Marin
2348,2013-09,893140,Marin
2349,2013-10,959740,Marin
2350,2013-11,942070,Marin
2351,2013-12,893750,Marin
2352,2014-01,905000,Marin
2353,2014-02,967500,Marin
2354,2014-03,975000,Marin
2355,2014-04,987000,Marin
2356,2014-05,1047500,Marin
2357,2014-06,1050000,Marin
2358,2014-07,1058000,Marin
2359,2014-08,952500,Marin
2360,2014-09,1181500,Marin
2361,2014-10,980000,Marin
2362,2014-11,1075000,Marin
2363,2014-12,980000,Marin
2364,2015-01,957000,Marin
2365,2015-02,1000000,Marin
2366,2015-03,1142500,Marin
2367,2015-04,1100000,Marin
2368,2015-05,1150000,Marin
2369,2015-06,1105000,Marin
2370,2015-07,1049000,Marin
2371,2015-08,1077500,Marin
2372,2015-09,1050000,Marin
2373,2015-10,1200000,Marin
2374,2015-11,1200000,Marin
2375,2015-12,1100000,Marin
2376,2016-01,952500,Marin
2377,2016-02,1141400,Marin
2378,2016-03,1187500,Marin
2379,2016-04,1200000,Marin
2380,2016-05,1237500,Marin
2381,2016-06,1218500,Marin
2382,2016-07,1150000,Marin
2383,2016-08,1200000,Marin
2384,2016-09,1165000,Marin
2385,2016-10,1225000,Marin
2386,2016-11,1050000,Marin
2387,2016-12,1118700,Marin
2388,2017-01,1150000,Marin
2389,2017-02,1174500,Marin
2390,2017-03,1250000,Marin
2391,2017-04,1325000,Marin
2392,2017-05,1315000,Marin
2393,2017-06,1272500,Marin
2394,2017-07,1224000,Marin
2395,2017-08,1207120,Marin
2396,2017-09,1250000,Marin
2397,2017-10,1252500,Marin
2398,2017-11,1230000,Marin
2399,2017-12,1268900,Marin
2400,2018-01,1317500,Marin
2401,2018-02,1371000,Marin
2402,2018-03,1392500,Marin
2403,2018-04,1385000,Marin
2404,2018-05,1415000,Marin
2405,2018-06,1415000,Marin
2406,2018-07,1325000,Marin
2407,2018-08,1222500,Marin
2408,2018-09,1395000,Marin
2409,2018-10,1450000,Marin
2410,2018-11,1172940,Marin
2411,2018-12,1270500,Marin
2412,2019-01,1149500,Marin
2413,2019-02,1290000,Marin
2414,2019-03,1300000,Marin
2415,2019-04,1350000,Marin
2416,2019-05,1400000,Marin
2417,2019-06,1370000,Marin
2418,2019-07,1257000,Marin
2419,2019-08,1230000,Marin
2420,2019-09,1360000,Marin
2421,2019-10,1397500,Marin
2422,2019-11,1270000,Marin
2423,2019-12,1300000,Marin
2424,2020-01,1294000,Marin
2425,2020-02,1347500,Marin
2426,2020-03,1376000,Marin
2427,2020-04,1365000,Marin
2428,2020-05,1500000,Marin
2429,2020-06,1490000,Marin
2430,2020-07,1545500,Marin
2431,2020-08,1512500,Marin
2432,2020-09,1550000,Marin
2433,2020-10,1468500,Marin
2434,2020-11,1425000,Marin
2435,2020-12,1459000,Marin
2436,2021-01,1350000,Marin
2437,2021-02,1540000,Marin
2438,2021-03,1627500,Marin
2439,2021-04,1610000,Marin
2440,2021-05,1632500,Marin
2441,2021-06,1712500,Marin
2442,2021-07,1750000,Marin
2443,2021-08,1560000,Marin
2444,2021-09,1710000,Marin
2445,2021-10,1685000,Marin
2446,2021-11,1535000,Marin
2447,2021-12,1510000,Marin
2448,2010-01,215000,Mariposa
2449,2010-02,250000,Mariposa
2450,2010-03,210000,Mariposa
2451,2010-04,275000,Mariposa
2452,2010-05,225000,Mariposa
2453,2010-06,225000,Mariposa
2454,2010-07,450000,Mariposa
2455,2010-08,225000,Mariposa
2456,2010-09,250000,Mariposa
2457,2010-10,220000,Mariposa
2458,2010-11,134999,Mariposa
2459,2010-12,206250,Mariposa
2460,2011-01,193333,Mariposa
2461,2011-02,174999,Mariposa
2462,2011-03,216666,Mariposa
2463,2011-04,225000,Mariposa
2464,2011-05,180000,Mariposa
2465,2011-06,208333,Mariposa
2466,2011-07,180000,Mariposa
2467,2011-08,196666,Mariposa
2468,2011-09,170000,Mariposa
2469,2011-10,220000,Mariposa
2470,2011-11,150000,Mariposa
2471,2011-12,200000,Mariposa
2472,2012-01,160000,Mariposa
2473,2012-02,206250,Mariposa
2474,2012-03,136666,Mariposa
2475,2012-04,173333,Mariposa
2476,2012-05,150000,Mariposa
2477,2012-06,208333,Mariposa
2478,2012-07,154999,Mariposa
2479,2012-08,225000,Mariposa
2480,2012-09,266666,Mariposa
2481,2012-10,216666,Mariposa
2482,2012-11,145000,Mariposa
2483,2012-12,160000,Mariposa
2484,2013-01,160000,Mariposa
2485,2013-02,190000,Mariposa
2486,2013-03,180000,Mariposa
2487,2013-04,225000,Mariposa
2488,2013-05,212500,Mariposa
2489,2013-06,190000,Mariposa
2490,2013-07,300000,Mariposa
2491,2013-08,200000,Mariposa
2492,2013-09,243749,Mariposa
2493,2013-10,300000,Mariposa
2494,2013-11,212500,Mariposa
2495,2013-12,229999,Mariposa
2496,2014-01,225000,Mariposa
2497,2014-02,225000,Mariposa
2498,2014-03,245830,Mariposa
2499,2014-04,237500,Mariposa
2500,2014-05,241670,Mariposa
2501,2014-06,237500,Mariposa
2502,2014-07,300000,Mariposa
2503,2014-08,216670,Mariposa
2504,2014-09,250000,Mariposa
2505,2014-10,225000,Mariposa
2506,2014-11,250000,Mariposa
2507,2014-12,245000,Mariposa
2508,2015-01,268750,Mariposa
2509,2015-02,250000,Mariposa
2510,2015-03,275000,Mariposa
2511,2015-04,245830,Mariposa
2512,2015-05,250000,Mariposa
2513,2015-06,281250,Mariposa
2514,2015-07,277000,Mariposa
2515,2015-08,277500,Mariposa
2516,2015-09,236150,Mariposa
2517,2015-10,248750,Mariposa
2518,2015-11,276000,Mariposa
2519,2015-12,224900,Mariposa
2520,2016-01,279000,Mariposa
2521,2016-02,264250,Mariposa
2522,2016-03,227500,Mariposa
2523,2016-04,235000,Mariposa
2524,2016-05,299000,Mariposa
2525,2016-06,264000,Mariposa
2526,2016-07,270000,Mariposa
2527,2016-08,311500,Mariposa
2528,2016-09,332500,Mariposa
2529,2016-10,267250,Mariposa
2530,2016-11,258250,Mariposa
2531,2016-12,227000,Mariposa
2532,2017-01,272450,Mariposa
2533,2017-02,335000,Mariposa
2534,2017-03,285000,Mariposa
2535,2017-04,273000,Mariposa
2536,2017-05,271000,Mariposa
2537,2017-06,300000,Mariposa
2538,2017-07,262500,Mariposa
2539,2017-08,280000,Mariposa
2540,2017-09,299000,Mariposa
2541,2017-10,275000,Mariposa
2542,2017-11,250000,Mariposa
2543,2017-12,310000,Mariposa
2544,2018-01,276500,Mariposa
2545,2018-02,357000,Mariposa
2546,2018-03,290000,Mariposa
2547,2018-04,344850,Mariposa
2548,2018-05,320000,Mariposa
2549,2018-06,307000,Mariposa
2550,2018-07,327750,Mariposa
2551,2018-08,325000,Mariposa
2552,2018-09,315000,Mariposa
2553,2018-10,305500,Mariposa
2554,2018-11,355000,Mariposa
2555,2018-12,320000,Mariposa
2556,2019-01,316120,Mariposa
2557,2019-02,369000,Mariposa
2558,2019-03,277500,Mariposa
2559,2019-04,286500,Mariposa
2560,2019-05,295000,Mariposa
2561,2019-06,354500,Mariposa
2562,2019-07,281400,Mariposa
2563,2019-08,330000,Mariposa
2564,2019-09,318000,Mariposa
2565,2019-10,295000,Mariposa
2566,2019-11,410000,Mariposa
2567,2019-12,299900,Mariposa
2568,2020-01,266000,Mariposa
2569,2020-02,327500,Mariposa
2570,2020-03,335000,Mariposa
2571,2020-04,330000,Mariposa
2572,2020-05,280000,Mariposa
2573,2020-06,370400,Mariposa
2574,2020-07,425000,Mariposa
2575,2020-08,380750,Mariposa
2576,2020-09,457500,Mariposa
2577,2020-10,375000,Mariposa
2578,2020-11,374000,Mariposa
2579,2020-12,380000,Mariposa
2580,2021-01,400000,Mariposa
2581,2021-02,397500,Mariposa
2582,2021-03,421360,Mariposa
2583,2021-04,343200,Mariposa
2584,2021-05,415000,Mariposa
2585,2021-06,409700,Mariposa
2586,2021-07,382000,Mariposa
2587,2021-08,475000,Mariposa
2588,2021-09,459000,Mariposa
2589,2021-10,455000,Mariposa
2590,2021-11,499500,Mariposa
2591,2021-12,390000,Mariposa
2592,2010-01,237499.25,Mendocino
2593,2010-02,262499.75,Mendocino
2594,2010-03,294999.1,Mendocino
2595,2010-04,240620,Mendocino
2596,2010-05,280000,Mendocino
2597,2010-06,257142.7143,Mendocino
2598,2010-07,239999.2,Mendocino
2599,2010-08,258330,Mendocino
2600,2010-09,232500,Mendocino
2601,2010-10,304550,Mendocino
2602,2010-11,251790,Mendocino
2603,2010-12,220830,Mendocino
2604,2011-01,225000,Mendocino
2605,2011-02,200000,Mendocino
2606,2011-03,192500,Mendocino
2607,2011-04,225000,Mendocino
2608,2011-05,281250,Mendocino
2609,2011-06,181430,Mendocino
2610,2011-07,214280,Mendocino
2611,2011-08,201920,Mendocino
2612,2011-09,220000,Mendocino
2613,2011-10,260710,Mendocino
2614,2011-11,190000,Mendocino
2615,2011-12,204170,Mendocino
2616,2012-01,190000,Mendocino
2617,2012-02,190000,Mendocino
2618,2012-03,225000,Mendocino
2619,2012-04,209090,Mendocino
2620,2012-05,254540,Mendocino
2621,2012-06,257140,Mendocino
2622,2012-07,235000,Mendocino
2623,2012-08,206250,Mendocino
2624,2012-09,211360,Mendocino
2625,2012-10,262500,Mendocino
2626,2012-11,223080,Mendocino
2627,2012-12,246430,Mendocino
2628,2013-01,245000,Mendocino
2629,2013-02,259090,Mendocino
2630,2013-03,221880,Mendocino
2631,2013-04,350000,Mendocino
2632,2013-05,250000,Mendocino
2633,2013-06,242860,Mendocino
2634,2013-07,286360,Mendocino
2635,2013-08,276670,Mendocino
2636,2013-09,285710,Mendocino
2637,2013-10,255000,Mendocino
2638,2013-11,300000,Mendocino
2639,2013-12,278570,Mendocino
2640,2014-01,298500,Mendocino
2641,2014-02,271500,Mendocino
2642,2014-03,270000,Mendocino
2643,2014-04,263675,Mendocino
2644,2014-05,295000,Mendocino
2645,2014-06,330150,Mendocino
2646,2014-07,299000,Mendocino
2647,2014-08,292975,Mendocino
2648,2014-09,295000,Mendocino
2649,2014-10,355000,Mendocino
2650,2014-11,329000,Mendocino
2651,2014-12,270000,Mendocino
2652,2015-01,257500,Mendocino
2653,2015-02,309000,Mendocino
2654,2015-03,290000,Mendocino
2655,2015-04,350000,Mendocino
2656,2015-05,310000,Mendocino
2657,2015-06,305100,Mendocino
2658,2015-07,317000,Mendocino
2659,2015-08,345000,Mendocino
2660,2015-09,340000,Mendocino
2661,2015-10,353500,Mendocino
2662,2015-11,369000,Mendocino
2663,2015-12,360000,Mendocino
2664,2016-01,355000,Mendocino
2665,2016-02,382500,Mendocino
2666,2016-03,379000,Mendocino
2667,2016-04,331000,Mendocino
2668,2016-05,330000,Mendocino
2669,2016-06,350000,Mendocino
2670,2016-07,345000,Mendocino
2671,2016-08,362500,Mendocino
2672,2016-09,370000,Mendocino
2673,2016-10,360000,Mendocino
2674,2016-11,371500,Mendocino
2675,2016-12,366000,Mendocino
2676,2017-01,417500,Mendocino
2677,2017-02,381500,Mendocino
2678,2017-03,395000,Mendocino
2679,2017-04,358000,Mendocino
2680,2017-05,410000,Mendocino
2681,2017-06,445000,Mendocino
2682,2017-07,370000,Mendocino
2683,2017-08,402500,Mendocino
2684,2017-09,419000,Mendocino
2685,2017-10,405000,Mendocino
2686,2017-11,374500,Mendocino
2687,2017-12,409500,Mendocino
2688,2018-01,425000,Mendocino
2689,2018-02,420000,Mendocino
2690,2018-03,379000,Mendocino
2691,2018-04,430000,Mendocino
2692,2018-05,420000,Mendocino
2693,2018-06,449000,Mendocino
2694,2018-07,393750,Mendocino
2695,2018-08,430000,Mendocino
2696,2018-09,433500,Mendocino
2697,2018-10,420000,Mendocino
2698,2018-11,414000,Mendocino
2699,2018-12,424900,Mendocino
2700,2019-01,384560,Mendocino
2701,2019-02,377000,Mendocino
2702,2019-03,394500,Mendocino
2703,2019-04,418500,Mendocino
2704,2019-05,388500,Mendocino
2705,2019-06,399000,Mendocino
2706,2019-07,395000,Mendocino
2707,2019-08,413500,Mendocino
2708,2019-09,407500,Mendocino
2709,2019-10,406500,Mendocino
2710,2019-11,400290,Mendocino
2711,2019-12,447000,Mendocino
2712,2020-01,412000,Mendocino
2713,2020-02,467000,Mendocino
2714,2020-03,382810,Mendocino
2715,2020-04,395000,Mendocino
2716,2020-05,426000,Mendocino
2717,2020-06,425000,Mendocino
2718,2020-07,485000,Mendocino
2719,2020-08,524000,Mendocino
2720,2020-09,500250,Mendocino
2721,2020-10,529500,Mendocino
2722,2020-11,494000,Mendocino
2723,2020-12,540000,Mendocino
2724,2021-01,517500,Mendocino
2725,2021-02,525000,Mendocino
2726,2021-03,510000,Mendocino
2727,2021-04,528000,Mendocino
2728,2021-05,602500,Mendocino
2729,2021-06,582500,Mendocino
2730,2021-07,650000,Mendocino
2731,2021-08,533000,Mendocino
2732,2021-09,500000,Mendocino
2733,2021-10,534000,Mendocino
2734,2021-11,522500,Mendocino
2735,2021-12,564950,Mendocino
2736,2010-01,96666,Merced
2737,2010-02,100952.3333,Merced
2738,2010-03,108080,Merced
2739,2010-04,115130,Merced
2740,2010-05,124440,Merced
2741,2010-06,119130,Merced
2742,2010-07,107780,Merced
2743,2010-08,121870,Merced
2744,2010-09,121070,Merced
2745,2010-10,107500,Merced
2746,2010-11,108890,Merced
2747,2010-12,117500,Merced
2748,2011-01,100620,Merced
2749,2011-02,117270,Merced
2750,2011-03,115290,Merced
2751,2011-04,103890,Merced
2752,2011-05,111850,Merced
2753,2011-06,114210,Merced
2754,2011-07,113080,Merced
2755,2011-08,126670,Merced
2756,2011-09,120000,Merced
2757,2011-10,121430,Merced
2758,2011-11,117000,Merced
2759,2011-12,106110,Merced
2760,2012-01,112000,Merced
2761,2012-02,119280,Merced
2762,2012-03,115290,Merced
2763,2012-04,120000,Merced
2764,2012-05,119410,Merced
2765,2012-06,107730,Merced
2766,2012-07,133330,Merced
2767,2012-08,123330,Merced
2768,2012-09,138570,Merced
2769,2012-10,123000,Merced
2770,2012-11,142000,Merced
2771,2012-12,136920,Merced
2772,2013-01,137000,Merced
2773,2013-02,125290,Merced
2774,2013-03,144000,Merced
2775,2013-04,139560,Merced
2776,2013-05,151050,Merced
2777,2013-06,154120,Merced
2778,2013-07,163080,Merced
2779,2013-08,155880,Merced
2780,2013-09,178570,Merced
2781,2013-10,171820,Merced
2782,2013-11,151540,Merced
2783,2013-12,160000,Merced
2784,2014-01,149330,Merced
2785,2014-02,181670,Merced
2786,2014-03,154000,Merced
2787,2014-04,164550,Merced
2788,2014-05,171430,Merced
2789,2014-06,158820,Merced
2790,2014-07,173640,Merced
2791,2014-08,186670,Merced
2792,2014-09,159500,Merced
2793,2014-10,190710,Merced
2794,2014-11,177650,Merced
2795,2014-12,178230,Merced
2796,2015-01,168750,Merced
2797,2015-02,168750,Merced
2798,2015-03,190000,Merced
2799,2015-04,204840,Merced
2800,2015-05,203570,Merced
2801,2015-06,206080,Merced
2802,2015-07,195900,Merced
2803,2015-08,190000,Merced
2804,2015-09,205050,Merced
2805,2015-10,195000,Merced
2806,2015-11,215000,Merced
2807,2015-12,211000,Merced
2808,2016-01,193950,Merced
2809,2016-02,199000,Merced
2810,2016-03,185000,Merced
2811,2016-04,205000,Merced
2812,2016-05,223500,Merced
2813,2016-06,213500,Merced
2814,2016-07,215000,Merced
2815,2016-08,220000,Merced
2816,2016-09,214000,Merced
2817,2016-10,233250,Merced
2818,2016-11,215000,Merced
2819,2016-12,235000,Merced
2820,2017-01,225500,Merced
2821,2017-02,231000,Merced
2822,2017-03,229500,Merced
2823,2017-04,247914.5,Merced
2824,2017-05,243500,Merced
2825,2017-06,250100,Merced
2826,2017-07,260000,Merced
2827,2017-08,250000,Merced
2828,2017-09,260000,Merced
2829,2017-10,250000,Merced
2830,2017-11,255000,Merced
2831,2017-12,239900,Merced
2832,2018-01,257000,Merced
2833,2018-02,267850,Merced
2834,2018-03,257500,Merced
2835,2018-04,259000,Merced
